well_id,year,analyte,value,unit,remark
W030,2006,chloride_mg_l,210.26434,mg/L,measured
W030,2006,specific_conductance_us_cm,1438.86256,uS/cm,measured
W030,2008,ammonium_n_mg_l,2.55642,mg/L as N,measured
W030,2008,chloride_mg_l,170.97274,mg/L,measured
W030,2008,specific_conductance_us_cm,1369.92611,uS/cm,measured
W031,2010,nitrate_n_mg_l,0.53522,mg/L as N,measured
W031,2010,ammonium_n_mg_l,0.21924,mg/L as N,measured
W031,2010,chloride_mg_l,16.34544,mg/L,measured
W031,2010,specific_conductance_us_cm,77.03292,uS/cm,less_than_detection
W031,2012,nitrate_n_mg_l,0.4857,mg/L as N,measured
W031,2012,ammonium_n_mg_l,0.19271,mg/L as N,measured
W031,2012,chloride_mg_l,19.47574,mg/L,measured
W031,2012,specific_conductance_us_cm,142.74207,uS/cm,measured
W031,2014,nitrate_n_mg_l,0.42132,mg/L as N,measured
W031,2014,ammonium_n_mg_l,0.13395,mg/L as N,measured
W031,2014,chloride_mg_l,20.41409,mg/L,measured
W031,2014,specific_conductance_us_cm,165.23425,uS/cm,measured
W031,2016,nitrate_n_mg_l,0.35226,mg/L as N,measured
W031,2016,ammonium_n_mg_l,0.11299,mg/L as N,measured
W031,2016,chloride_mg_l,19.17805,mg/L,measured
W031,2016,specific_conductance_us_cm,133.52852,uS/cm,measured
W031,2018,nitrate_n_mg_l,0.27005,mg/L as N,measured
W031,2018,ammonium_n_mg_l,0.02082,mg/L as N,less_than_detection
W031,2018,chloride_mg_l,19.97658,mg/L,measured
W031,2018,specific_conductance_us_cm,76.49968,uS/cm,less_than_detection
W032,1978,ammonium_n_mg_l,0.46062,mg/L as N,measured
W032,1978,chloride_mg_l,30.7417,mg/L,measured
W032,1978,specific_conductance_us_cm,225.11232,uS/cm,measured
W032,1980,nitrate_n_mg_l,2.38112,mg/L as N,measured
W032,1980,ammonium_n_mg_l,0.5278,mg/L as N,measured
W032,1980,chloride_mg_l,35.87988,mg/L,measured
W032,1980,specific_conductance_us_cm,278.56893,uS/cm,measured
W032,1982,nitrate_n_mg_l,3.38058,mg/L as N,measured
W032,1982,ammonium_n_mg_l,0.87869,mg/L as N,measured
W032,1982,chloride_mg_l,46.63828,mg/L,measured
W032,1982,specific_conductance_us_cm,335.17107,uS/cm,measured
W032,1984,nitrate_n_mg_l,4.46077,mg/L as N,measured
W032,1984,ammonium_n_mg_l,0.99791,mg/L as N,measured
W032,1984,chloride_mg_l,44.77433,mg/L,measured
W032,1986,nitrate_n_mg_l,4.12188,mg/L as N,measured
W032,1986,chloride_mg_l,42.87073,mg/L,measured
W032,1986,specific_conductance_us_cm,278.78229,uS/cm,measured
W032,1988,nitrate_n_mg_l,3.64415,mg/L as N,measured
W032,1988,ammonium_n_mg_l,1.37069,mg/L as N,measured
W032,1988,chloride_mg_l,34.5963,mg/L,measured
W032,1988,specific_conductance_us_cm,251.15461,uS/cm,measured
W032,1990,nitrate_n_mg_l,3.1242,mg/L as N,measured
W032,1990,ammonium_n_mg_l,1.37487,mg/L as N,measured
W032,1990,chloride_mg_l,34.07859,mg/L,measured
W032,1990,specific_conductance_us_cm,202.84866,uS/cm,measured
W032,1992,nitrate_n_mg_l,2.46416,mg/L as N,measured
W032,1992,ammonium_n_mg_l,1.05982,mg/L as N,measured
W032,1992,chloride_mg_l,27.29819,mg/L,measured
W032,1992,specific_conductance_us_cm,176.07509,uS/cm,measured
W032,1994,nitrate_n_mg_l,2.79195,mg/L as N,measured
W032,1994,ammonium_n_mg_l,1.20315,mg/L as N,measured
W032,1994,chloride_mg_l,24.49093,mg/L,measured
W032,1994,specific_conductance_us_cm,227.95987,uS/cm,measured
W032,1996,nitrate_n_mg_l,1.98195,mg/L as N,measured
W032,1996,ammonium_n_mg_l,0.94114,mg/L as N,measured
W032,1996,chloride_mg_l,22.87319,mg/L,measured
W032,1996,specific_conductance_us_cm,171.15103,uS/cm,measured
W032,1998,nitrate_n_mg_l,1.70837,mg/L as N,measured
W032,1998,ammonium_n_mg_l,0.78504,mg/L as N,measured
W032,1998,chloride_mg_l,12.10164,mg/L,less_than_detection
W032,1998,specific_conductance_us_cm,191.40931,uS/cm,measured
W032,2000,nitrate_n_mg_l,1.48828,mg/L as N,measured
W032,2000,chloride_mg_l,10.50612,mg/L,less_than_detection
W032,2000,specific_conductance_us_cm,149.01586,uS/cm,measured
W032,2002,nitrate_n_mg_l,1.28918,mg/L as N,measured
W032,2002,ammonium_n_mg_l,0.6603,mg/L as N,measured
W032,2002,chloride_mg_l,21.62965,mg/L,measured
W032,2002,specific_conductance_us_cm,163.20483,uS/cm,measured
W032,2004,nitrate_n_mg_l,1.31839,mg/L as N,measured
W032,2004,ammonium_n_mg_l,0.56637,mg/L as N,measured
W032,2004,chloride_mg_l,20.56918,mg/L,measured
W032,2004,specific_conductance_us_cm,144.71272,uS/cm,measured
W032,2006,nitrate_n_mg_l,0.95988,mg/L as N,measured
W032,2006,ammonium_n_mg_l,0.4853,mg/L as N,measured
W032,2006,chloride_mg_l,18.70766,mg/L,measured
W032,2006,specific_conductance_us_cm,138.68421,uS/cm,measured
W032,2008,nitrate_n_mg_l,0.71063,mg/L as N,measured
W032,2008,ammonium_n_mg_l,0.33441,mg/L as N,measured
W032,2008,chloride_mg_l,16.4752,mg/L,measured
W032,2008,specific_conductance_us_cm,152.1439,uS/cm,measured
W033,1978,nitrate_n_mg_l,0.07573,mg/L as N,less_than_detection
W033,1978,ammonium_n_mg_l,0.11135,mg/L as N,measured
W033,1978,chloride_mg_l,21.55552,mg/L,measured
W033,1978,specific_conductance_us_cm,64.21288,uS/cm,less_than_detection
W033,1980,ammonium_n_mg_l,0.09887,mg/L as N,measured
W033,1980,chloride_mg_l,19.2825,mg/L,measured
W033,1980,specific_conductance_us_cm,145.26666,uS/cm,measured
W033,1982,nitrate_n_mg_l,0.08487,mg/L as N,measured
W033,1982,ammonium_n_mg_l,0.09477,mg/L as N,measured
W033,1982,chloride_mg_l,17.80265,mg/L,measured
W033,1982,specific_conductance_us_cm,145.67999,uS/cm,measured
W033,1984,nitrate_n_mg_l,0.29428,mg/L as N,measured
W033,1984,ammonium_n_mg_l,0.17585,mg/L as N,measured
W033,1984,chloride_mg_l,21.01993,mg/L,measured
W033,1984,specific_conductance_us_cm,159.78895,uS/cm,measured
W033,1986,nitrate_n_mg_l,0.37234,mg/L as N,measured
W033,1986,ammonium_n_mg_l,0.10302,mg/L as N,measured
W033,1986,chloride_mg_l,10.41824,mg/L,less_than_detection
W033,1986,specific_conductance_us_cm,169.34655,uS/cm,measured
W033,1988,ammonium_n_mg_l,0.02707,mg/L as N,less_than_detection
W033,1988,chloride_mg_l,10.22051,mg/L,less_than_detection
W033,1988,specific_conductance_us_cm,185.91984,uS/cm,measured
W033,1990,nitrate_n_mg_l,0.51515,mg/L as N,measured
W033,1990,ammonium_n_mg_l,0.19268,mg/L as N,measured
W033,1990,chloride_mg_l,20.40368,mg/L,measured
W033,1990,specific_conductance_us_cm,159.38733,uS/cm,measured
W033,1992,nitrate_n_mg_l,0.56983,mg/L as N,measured
W033,1992,ammonium_n_mg_l,0.12866,mg/L as N,measured
W033,1992,chloride_mg_l,22.78231,mg/L,measured
W033,1992,specific_conductance_us_cm,167.43093,uS/cm,measured
W033,1994,nitrate_n_mg_l,0.71441,mg/L as N,measured
W033,1994,ammonium_n_mg_l,0.03509,mg/L as N,less_than_detection
W033,1994,chloride_mg_l,12.98761,mg/L,less_than_detection
W033,1994,specific_conductance_us_cm,190.78542,uS/cm,measured
W033,1996,nitrate_n_mg_l,0.62671,mg/L as N,measured
W033,1996,ammonium_n_mg_l,0.12329,mg/L as N,measured
W033,1996,chloride_mg_l,29.59958,mg/L,measured
W033,1996,specific_conductance_us_cm,218.35261,uS/cm,measured
W033,1998,nitrate_n_mg_l,0.81893,mg/L as N,measured
W033,1998,ammonium_n_mg_l,0.20783,mg/L as N,measured
W033,1998,chloride_mg_l,32.25464,mg/L,measured
W033,1998,specific_conductance_us_cm,267.56009,uS/cm,measured
W033,2000,ammonium_n_mg_l,0.15947,mg/L as N,measured
W033,2000,chloride_mg_l,39.8326,mg/L,measured
W033,2000,specific_conductance_us_cm,319.68457,uS/cm,measured
W033,2002,nitrate_n_mg_l,1.48895,mg/L as N,measured
W033,2002,ammonium_n_mg_l,0.20542,mg/L as N,measured
W033,2002,chloride_mg_l,59.67158,mg/L,measured
W033,2002,specific_conductance_us_cm,412.33418,uS/cm,measured
W033,2004,nitrate_n_mg_l,1.95355,mg/L as N,measured
W033,2004,ammonium_n_mg_l,0.24488,mg/L as N,measured
W033,2004,chloride_mg_l,76.89977,mg/L,measured
W033,2004,specific_conductance_us_cm,520.34822,uS/cm,measured
W033,2006,nitrate_n_mg_l,2.65272,mg/L as N,measured
W033,2006,ammonium_n_mg_l,0.2607,mg/L as N,measured
W033,2006,chloride_mg_l,95.96051,mg/L,measured
W033,2006,specific_conductance_us_cm,624.18528,uS/cm,measured
W033,2008,nitrate_n_mg_l,3.01951,mg/L as N,measured
W033,2008,ammonium_n_mg_l,0.2784,mg/L as N,measured
W033,2008,chloride_mg_l,107.47332,mg/L,measured
W033,2008,specific_conductance_us_cm,779.21591,uS/cm,measured
W034,1978,nitrate_n_mg_l,0.08342,mg/L as N,less_than_detection
W034,1978,ammonium_n_mg_l,0.0,mg/L as N,measured
W034,1978,chloride_mg_l,17.53219,mg/L,measured
W034,1978,specific_conductance_us_cm,139.1965,uS/cm,measured
W034,1980,nitrate_n_mg_l,0.40128,mg/L as N,measured
W034,1980,chloride_mg_l,11.4114,mg/L,less_than_detection
W034,1982,nitrate_n_mg_l,0.79275,mg/L as N,measured
W034,1982,ammonium_n_mg_l,0.1997,mg/L as N,measured
W034,1982,chloride_mg_l,21.12284,mg/L,measured
W034,1982,specific_conductance_us_cm,194.66972,uS/cm,measured
W034,1984,nitrate_n_mg_l,1.55418,mg/L as N,measured
W034,1984,ammonium_n_mg_l,0.37854,mg/L as N,measured
W034,1984,chloride_mg_l,34.47347,mg/L,measured
W034,1984,specific_conductance_us_cm,279.47341,uS/cm,measured
W034,1986,nitrate_n_mg_l,4.57983,mg/L as N,measured
W034,1986,ammonium_n_mg_l,0.65746,mg/L as N,measured
W034,1986,chloride_mg_l,71.90618,mg/L,measured
W034,1986,specific_conductance_us_cm,477.12402,uS/cm,measured
W034,1988,chloride_mg_l,137.4587,mg/L,measured
W034,1988,specific_conductance_us_cm,892.36355,uS/cm,measured
W034,1990,nitrate_n_mg_l,11.21686,mg/L as N,measured
W034,1990,ammonium_n_mg_l,1.9128,mg/L as N,measured
W034,1990,chloride_mg_l,168.72646,mg/L,measured
W034,1990,specific_conductance_us_cm,1226.95739,uS/cm,measured
W034,1992,nitrate_n_mg_l,14.09537,mg/L as N,measured
W034,1992,ammonium_n_mg_l,2.40225,mg/L as N,measured
W034,1992,chloride_mg_l,193.27968,mg/L,measured
W034,1992,specific_conductance_us_cm,1265.20644,uS/cm,measured
W034,1994,nitrate_n_mg_l,17.57337,mg/L as N,measured
W034,1994,ammonium_n_mg_l,3.20015,mg/L as N,measured
W034,1994,chloride_mg_l,184.29497,mg/L,measured
W034,1994,specific_conductance_us_cm,990.92619,uS/cm,measured
W034,1996,ammonium_n_mg_l,3.42622,mg/L as N,measured
W034,1996,chloride_mg_l,119.50557,mg/L,measured
W034,1996,specific_conductance_us_cm,960.27451,uS/cm,measured
W034,1998,nitrate_n_mg_l,14.58552,mg/L as N,measured
W034,1998,ammonium_n_mg_l,3.53358,mg/L as N,measured
W034,1998,chloride_mg_l,126.86315,mg/L,measured
W034,2000,nitrate_n_mg_l,14.58775,mg/L as N,measured
W034,2000,ammonium_n_mg_l,3.90623,mg/L as N,measured
W034,2000,specific_conductance_us_cm,659.73207,uS/cm,measured
W034,2002,ammonium_n_mg_l,3.17873,mg/L as N,measured
W034,2002,chloride_mg_l,93.61666,mg/L,measured
W034,2002,specific_conductance_us_cm,654.51114,uS/cm,measured
W034,2004,nitrate_n_mg_l,10.54262,mg/L as N,measured
W034,2004,ammonium_n_mg_l,2.3685,mg/L as N,measured
W034,2004,chloride_mg_l,85.60937,mg/L,measured
W034,2004,specific_conductance_us_cm,425.58763,uS/cm,measured
W034,2006,nitrate_n_mg_l,8.32584,mg/L as N,measured
W034,2006,ammonium_n_mg_l,2.36532,mg/L as N,measured
W034,2006,chloride_mg_l,64.74875,mg/L,measured
W034,2006,specific_conductance_us_cm,372.6984,uS/cm,measured
W034,2008,nitrate_n_mg_l,7.64523,mg/L as N,measured
W034,2008,ammonium_n_mg_l,1.63337,mg/L as N,measured
W034,2008,chloride_mg_l,55.57308,mg/L,measured
W034,2008,specific_conductance_us_cm,297.76939,uS/cm,measured
W035,1978,nitrate_n_mg_l,0.15222,mg/L as N,measured
W035,1978,ammonium_n_mg_l,0.00489,mg/L as N,measured
W035,1978,chloride_mg_l,21.86995,mg/L,measured
W035,1978,specific_conductance_us_cm,69.934,uS/cm,less_than_detection
W035,1980,nitrate_n_mg_l,0.2426,mg/L as N,measured
W035,1980,ammonium_n_mg_l,0.03228,mg/L as N,measured
W035,1980,chloride_mg_l,18.66879,mg/L,measured
W035,1980,specific_conductance_us_cm,143.92623,uS/cm,measured
W035,1982,nitrate_n_mg_l,0.42118,mg/L as N,measured
W035,1982,ammonium_n_mg_l,0.12878,mg/L as N,measured
W035,1982,chloride_mg_l,20.54913,mg/L,measured
W035,1982,specific_conductance_us_cm,148.88375,uS/cm,measured
W035,1984,nitrate_n_mg_l,0.48475,mg/L as N,measured
W035,1984,ammonium_n_mg_l,0.11295,mg/L as N,measured
W035,1984,chloride_mg_l,11.88592,mg/L,less_than_detection
W035,1984,specific_conductance_us_cm,165.87205,uS/cm,measured
W035,1986,nitrate_n_mg_l,0.81296,mg/L as N,measured
W035,1986,ammonium_n_mg_l,0.1217,mg/L as N,measured
W035,1986,chloride_mg_l,23.93099,mg/L,measured
W035,1986,specific_conductance_us_cm,190.04023,uS/cm,measured
W035,1988,nitrate_n_mg_l,0.90024,mg/L as N,measured
W035,1988,ammonium_n_mg_l,0.20433,mg/L as N,measured
W035,1988,chloride_mg_l,32.88363,mg/L,measured
W035,1988,specific_conductance_us_cm,204.99774,uS/cm,measured
W035,1990,ammonium_n_mg_l,0.16331,mg/L as N,measured
W035,1990,chloride_mg_l,30.34158,mg/L,measured
W035,1990,specific_conductance_us_cm,248.23239,uS/cm,measured
W035,1992,nitrate_n_mg_l,1.90489,mg/L as N,measured
W035,1992,ammonium_n_mg_l,0.328,mg/L as N,measured
W035,1992,chloride_mg_l,46.27855,mg/L,measured
W035,1992,specific_conductance_us_cm,367.52665,uS/cm,measured
W035,1994,nitrate_n_mg_l,2.70781,mg/L as N,measured
W035,1994,ammonium_n_mg_l,0.34941,mg/L as N,measured
W035,1994,chloride_mg_l,55.23723,mg/L,measured
W035,1994,specific_conductance_us_cm,465.7125,uS/cm,measured
W035,1996,nitrate_n_mg_l,3.88857,mg/L as N,measured
W035,1996,ammonium_n_mg_l,0.51376,mg/L as N,measured
W035,1996,chloride_mg_l,88.43993,mg/L,measured
W035,1996,specific_conductance_us_cm,618.50106,uS/cm,measured
W035,1998,nitrate_n_mg_l,5.07045,mg/L as N,measured
W035,1998,ammonium_n_mg_l,0.60467,mg/L as N,measured
W035,1998,specific_conductance_us_cm,837.84981,uS/cm,measured
W035,2000,nitrate_n_mg_l,7.91127,mg/L as N,measured
W035,2000,ammonium_n_mg_l,0.79139,mg/L as N,measured
W035,2000,chloride_mg_l,138.0638,mg/L,measured
W035,2000,specific_conductance_us_cm,858.04496,uS/cm,measured
W035,2002,nitrate_n_mg_l,8.82907,mg/L as N,measured
W035,2002,ammonium_n_mg_l,0.96507,mg/L as N,measured
W035,2002,chloride_mg_l,168.93047,mg/L,measured
W035,2002,specific_conductance_us_cm,1160.12097,uS/cm,measured
W035,2004,ammonium_n_mg_l,1.16108,mg/L as N,measured
W035,2004,chloride_mg_l,171.47571,mg/L,measured
W035,2004,specific_conductance_us_cm,895.90482,uS/cm,measured
W035,2006,nitrate_n_mg_l,11.8993,mg/L as N,measured
W035,2006,ammonium_n_mg_l,1.40729,mg/L as N,measured
W035,2006,chloride_mg_l,134.95746,mg/L,measured
W035,2006,specific_conductance_us_cm,809.62599,uS/cm,measured
W035,2008,nitrate_n_mg_l,11.467,mg/L as N,measured
W035,2008,ammonium_n_mg_l,1.45126,mg/L as N,measured
W035,2008,chloride_mg_l,112.62808,mg/L,measured
W035,2008,specific_conductance_us_cm,665.02439,uS/cm,measured
W036,2010,nitrate_n_mg_l,0.02366,mg/L as N,less_than_detection
W036,2010,ammonium_n_mg_l,0.08584,mg/L as N,measured
W036,2010,chloride_mg_l,19.60061,mg/L,measured
W036,2010,specific_conductance_us_cm,68.18476,uS/cm,less_than_detection
W036,2012,ammonium_n_mg_l,0.04202,mg/L as N,measured
W036,2012,chloride_mg_l,9.19489,mg/L,less_than_detection
W036,2012,specific_conductance_us_cm,151.86786,uS/cm,measured
W036,2014,nitrate_n_mg_l,0.08079,mg/L as N,measured
W036,2014,ammonium_n_mg_l,0.02119,mg/L as N,measured
W036,2014,chloride_mg_l,19.86304,mg/L,measured
W036,2014,specific_conductance_us_cm,111.41997,uS/cm,measured
W036,2016,ammonium_n_mg_l,0.08511,mg/L as N,measured
W036,2016,chloride_mg_l,17.65749,mg/L,measured
W036,2016,specific_conductance_us_cm,149.321,uS/cm,measured
W036,2018,nitrate_n_mg_l,0.06136,mg/L as N,less_than_detection
W036,2018,ammonium_n_mg_l,0.03824,mg/L as N,measured
W036,2018,chloride_mg_l,17.24988,mg/L,measured
W036,2018,specific_conductance_us_cm,65.29666,uS/cm,less_than_detection
W037,1978,nitrate_n_mg_l,0.20496,mg/L as N,measured
W037,1978,ammonium_n_mg_l,0.06939,mg/L as N,measured
W037,1978,chloride_mg_l,9.36615,mg/L,less_than_detection
W037,1978,specific_conductance_us_cm,137.64618,uS/cm,measured
W037,1980,nitrate_n_mg_l,0.23805,mg/L as N,measured
W037,1980,ammonium_n_mg_l,0.11394,mg/L as N,measured
W037,1980,chloride_mg_l,9.63872,mg/L,less_than_detection
W037,1980,specific_conductance_us_cm,156.17045,uS/cm,measured
W037,1982,nitrate_n_mg_l,0.34688,mg/L as N,measured
W037,1982,ammonium_n_mg_l,0.18612,mg/L as N,measured
W037,1982,chloride_mg_l,18.19286,mg/L,measured
W037,1982,specific_conductance_us_cm,181.94709,uS/cm,measured
W037,1984,nitrate_n_mg_l,0.54497,mg/L as N,measured
W037,1984,ammonium_n_mg_l,0.16903,mg/L as N,measured
W037,1984,chloride_mg_l,23.38588,mg/L,measured
W037,1986,nitrate_n_mg_l,0.81395,mg/L as N,measured
W037,1986,ammonium_n_mg_l,0.17029,mg/L as N,measured
W037,1986,chloride_mg_l,28.89108,mg/L,measured
W037,1986,specific_conductance_us_cm,208.56485,uS/cm,measured
W037,1988,nitrate_n_mg_l,1.08932,mg/L as N,measured
W037,1988,chloride_mg_l,12.13968,mg/L,less_than_detection
W037,1988,specific_conductance_us_cm,194.40772,uS/cm,measured
W037,1990,nitrate_n_mg_l,1.25044,mg/L as N,measured
W037,1990,ammonium_n_mg_l,0.21669,mg/L as N,measured
W037,1990,chloride_mg_l,35.34125,mg/L,measured
W037,1990,specific_conductance_us_cm,217.53251,uS/cm,measured
W037,1992,nitrate_n_mg_l,1.76804,mg/L as N,measured
W037,1992,ammonium_n_mg_l,0.33462,mg/L as N,measured
W037,1992,chloride_mg_l,39.22191,mg/L,measured
W037,1992,specific_conductance_us_cm,238.03537,uS/cm,measured
W037,1994,nitrate_n_mg_l,1.87446,mg/L as N,measured
W037,1994,ammonium_n_mg_l,0.33013,mg/L as N,measured
W037,1994,chloride_mg_l,50.88128,mg/L,measured
W037,1994,specific_conductance_us_cm,377.4332,uS/cm,measured
W037,1996,ammonium_n_mg_l,0.43438,mg/L as N,measured
W037,1996,chloride_mg_l,56.65399,mg/L,measured
W037,1996,specific_conductance_us_cm,399.92111,uS/cm,measured
W037,1998,nitrate_n_mg_l,2.88031,mg/L as N,measured
W037,1998,ammonium_n_mg_l,0.44269,mg/L as N,measured
W037,1998,chloride_mg_l,64.86087,mg/L,measured
W037,1998,specific_conductance_us_cm,386.13555,uS/cm,measured
W037,2000,nitrate_n_mg_l,3.67472,mg/L as N,measured
W037,2000,chloride_mg_l,68.16061,mg/L,measured
W037,2000,specific_conductance_us_cm,502.24921,uS/cm,measured
W037,2002,nitrate_n_mg_l,4.34751,mg/L as N,measured
W037,2002,ammonium_n_mg_l,0.61486,mg/L as N,measured
W037,2002,chloride_mg_l,70.05017,mg/L,measured
W037,2002,specific_conductance_us_cm,570.62935,uS/cm,measured
W037,2004,nitrate_n_mg_l,4.57632,mg/L as N,measured
W037,2004,ammonium_n_mg_l,0.6686,mg/L as N,measured
W037,2004,chloride_mg_l,46.99744,mg/L,measured
W037,2004,specific_conductance_us_cm,320.62279,uS/cm,measured
W037,2006,nitrate_n_mg_l,5.13798,mg/L as N,measured
W037,2006,ammonium_n_mg_l,0.6816,mg/L as N,measured
W037,2006,chloride_mg_l,48.05227,mg/L,measured
W037,2006,specific_conductance_us_cm,312.96602,uS/cm,measured
W037,2008,nitrate_n_mg_l,5.8158,mg/L as N,measured
W037,2008,ammonium_n_mg_l,0.76776,mg/L as N,measured
W037,2008,chloride_mg_l,39.89036,mg/L,measured
W037,2008,specific_conductance_us_cm,321.32622,uS/cm,measured
W037,2014,nitrate_n_mg_l,1.68904,mg/L as N,measured
W037,2014,ammonium_n_mg_l,0.62162,mg/L as N,measured
W037,2014,chloride_mg_l,35.23166,mg/L,measured
W037,2014,specific_conductance_us_cm,224.5641,uS/cm,measured
W038,2010,nitrate_n_mg_l,0.80112,mg/L as N,measured
W038,2010,chloride_mg_l,21.68426,mg/L,measured
W038,2010,specific_conductance_us_cm,158.4185,uS/cm,measured
W038,2012,nitrate_n_mg_l,0.7101,mg/L as N,measured
W038,2012,ammonium_n_mg_l,0.16736,mg/L as N,measured
W038,2012,chloride_mg_l,19.47425,mg/L,measured
W038,2012,specific_conductance_us_cm,179.24585,uS/cm,measured
W038,2014,nitrate_n_mg_l,0.56402,mg/L as N,measured
W038,2014,ammonium_n_mg_l,0.11756,mg/L as N,measured
W038,2014,chloride_mg_l,16.70103,mg/L,measured
W038,2014,specific_conductance_us_cm,164.85948,uS/cm,measured
W038,2016,nitrate_n_mg_l,0.55362,mg/L as N,measured
W038,2016,ammonium_n_mg_l,0.07689,mg/L as N,measured
W038,2016,chloride_mg_l,21.04301,mg/L,measured
W038,2016,specific_conductance_us_cm,72.13822,uS/cm,less_than_detection
W038,2018,nitrate_n_mg_l,0.46342,mg/L as N,measured
W038,2018,ammonium_n_mg_l,0.07367,mg/L as N,measured
W038,2018,chloride_mg_l,9.73079,mg/L,less_than_detection
W038,2018,specific_conductance_us_cm,143.36587,uS/cm,measured
W039,2010,nitrate_n_mg_l,3.62191,mg/L as N,measured
W039,2010,ammonium_n_mg_l,0.33573,mg/L as N,measured
W039,2010,chloride_mg_l,127.9201,mg/L,measured
W039,2010,specific_conductance_us_cm,929.10521,uS/cm,measured
W039,2012,nitrate_n_mg_l,5.61037,mg/L as N,measured
W039,2012,ammonium_n_mg_l,0.32529,mg/L as N,measured
W039,2012,chloride_mg_l,138.07912,mg/L,measured
W039,2012,specific_conductance_us_cm,1130.30128,uS/cm,measured
W039,2014,nitrate_n_mg_l,5.74822,mg/L as N,measured
W039,2014,ammonium_n_mg_l,0.47097,mg/L as N,measured
W039,2014,chloride_mg_l,156.90406,mg/L,measured
W039,2014,specific_conductance_us_cm,1165.45083,uS/cm,measured
W039,2016,nitrate_n_mg_l,8.30451,mg/L as N,measured
W039,2016,ammonium_n_mg_l,0.68311,mg/L as N,measured
W039,2016,chloride_mg_l,189.21701,mg/L,measured
W039,2016,specific_conductance_us_cm,1072.50002,uS/cm,measured
W039,2018,nitrate_n_mg_l,8.88675,mg/L as N,measured
W039,2018,ammonium_n_mg_l,0.72809,mg/L as N,measured
W039,2018,specific_conductance_us_cm,1104.65791,uS/cm,measured
W040,1978,nitrate_n_mg_l,0.37179,mg/L as N,measured
W040,1978,ammonium_n_mg_l,0.12633,mg/L as N,measured
W040,1978,chloride_mg_l,20.64957,mg/L,measured
W040,1978,specific_conductance_us_cm,151.60606,uS/cm,measured
W040,1980,nitrate_n_mg_l,0.77636,mg/L as N,measured
W040,1980,ammonium_n_mg_l,0.20103,mg/L as N,measured
W040,1980,chloride_mg_l,14.57184,mg/L,less_than_detection
W040,1980,specific_conductance_us_cm,166.96971,uS/cm,measured
W040,1982,nitrate_n_mg_l,2.75063,mg/L as N,measured
